time,close
2004-07-08,94.43000031
2004-07-09,97.06999969
2004-07-12,97.52999878
2004-07-13,103.83999634
2004-07-14,102.19000244
2004-07-15,99.62999725
2004-07-16,99.70999908
2004-07-19,95.31999969
2004-07-20,97.18000031
2004-07-21,93.70999908
2004-07-22,91.86000061
2004-07-23,90.52999878
2004-07-26,90.23000336
2004-07-27,94.79000092
2004-07-28,98.08999634
2004-07-29,97.12999725
2004-07-30,97.20999908
2004-08-02,99.30999756
2004-08-03,98.90000153
2004-08-04,106.45999908
2004-08-05,106.83000183
2004-08-06,103.11000061
2004-08-09,98.84999847
2004-08-10,96.52999878
2004-08-11,89.72000122
2004-08-12,93.33999634
2004-08-13,96.12999725
2004-08-16,94.45999908
2004-08-17,102.41999817
2004-08-18,106.70999908
2004-08-19,100.68000031
2004-08-20,100.87999725
2004-08-23,104.41999817
2004-08-24,103.44999695
2004-08-25,102.94000244
2004-08-26,102.52999878
2004-08-27,102
2004-08-30,100.02999878
2004-08-31,102.66000366
2004-09-01,105.44000244
2004-09-02,106.86000061
2004-09-03,89.29000092
2004-09-07,84.94999695
2004-09-08,100.51000214
2004-09-09,98.73000336
2004-09-10,96.58000183
2004-09-13,91.73000336
2004-09-14,92.22000122
2004-09-15,91.98000336
2004-09-16,91.08000183
2004-09-17,93.66000366
2004-09-20,92.23000336
2004-09-21,88.23999786
2004-09-22,91.59999847
2004-09-23,98.19000244
2004-09-24,95.62999725
2004-09-27,93.38999939
2004-09-28,92.33999634
2004-09-29,92.55999756
2004-09-30,92.88999939
2004-10-01,93.08000183
2004-10-04,90.76000214
2004-10-05,87.41999817
2004-10-06,96.29000092
2004-10-07,100.59999847
2004-10-08,91.37999725
2004-10-12,92.54000092
2004-10-13,91.83000183
2004-10-14,91.22000122
2004-10-15,90.58999634
2004-10-18,86.87999725
2004-10-19,85.84999847
2004-10-20,92.09999847
2004-10-21,86.54000092
2004-10-22,85.83999634
2004-10-25,88.41999817
2004-10-26,91.91000366
2004-10-27,95.41999817
2004-10-28,97.26999664
2004-10-29,96.44999695
2004-11-01,96.79000092
2004-11-02,98.51999664
2004-11-03,105.37999725
2004-11-04,102.80999756
2004-11-05,92.68000031
2004-11-08,91.19999695
2004-11-09,89.04000092
2004-11-10,86.76999664
2004-11-12,85.93000031
2004-11-15,86.72000122
2004-11-16,86.83000183
2004-11-17,86.20999908
2004-11-18,86
2004-11-19,87.59999847
2004-11-22,86.04000092
2004-11-23,85.68000031
2004-11-24,83.19999695
2004-11-26,84.90000153
2004-11-29,90.65000153
2004-11-30,89.55999756
2004-12-01,88.23000336
2004-12-02,91.23000336
2004-12-03,78.12000275
2004-12-06,72.33000183
2004-12-07,66.76000214
2004-12-08,82.01999664
2004-12-09,83.01999664
2004-12-10,82.98000336
2004-12-13,82.22000122
2004-12-14,80.23000336
2004-12-15,82.30000305
2004-12-16,86.30000305
2004-12-17,86.43000031
2004-12-20,81.63999939
2004-12-21,80.55000305
2004-12-22,81.08000183
2004-12-23,80.66999817
2004-12-27,82.62999725
2004-12-28,85.80000305
2004-12-29,85.09999847
2004-12-30,86.59999847
2004-12-31,86.59999847
2005-01-03,83.90000153
2005-01-04,83.30000305
2005-01-05,93.19999695
2005-01-06,92.40000153
2005-01-07,92.37999725
2005-01-10,79.01000214
2005-01-11,77.84999847
2005-01-12,76.94999695
2005-01-13,75.76999664
2005-01-14,76.61000061
2005-01-18,76.52999878
2005-01-19,75.95999908
2005-01-20,74.45999908
2005-01-21,76.30000305
2005-01-24,76.94999695
2005-01-25,77.31999969
2005-01-26,78.19000244
2005-01-27,80.20999908
2005-01-28,78.62000275
2005-01-31,79.29000092
2005-02-01,75.95999908
2005-02-02,83.90000153
2005-02-03,83.77999878
2005-02-04,75.51000214
2005-02-07,72.23999786
2005-02-08,72.83999634
2005-02-09,77.09999847
2005-02-10,80.40000153
2005-02-11,81.94999695
2005-02-14,84.66000366
2005-02-15,84.12000275
2005-02-16,84.09999847
2005-02-17,74.23999786
2005-02-18,78.45999908
2005-02-22,83.98999786
2005-02-23,81.69000244
2005-02-24,82.94000244
2005-02-25,80.69999695
2005-02-28,90.05000305
2005-03-01,89.23000336
2005-03-02,101.41000366
2005-03-03,99.44000244
2005-03-04,83
2005-03-07,76.30000305
2005-03-08,81.93000031
2005-03-09,92.09999847
2005-03-10,91.13999939
2005-03-11,93.69999695
2005-03-14,93.19999695
2005-03-15,92
2005-03-16,90.76999664
2005-03-17,92.12000275
2005-03-18,90.09999847
2005-03-21,91.30000305
2005-03-22,90.69999695
2005-03-23,89
2005-03-24,88.37000275
2005-03-28,88.91000366
2005-03-29,89.58999634
2005-03-30,91
2005-03-31,87.69999695
2005-04-01,75.16000366
2005-04-04,75.11000061
2005-04-05,73.63999939
2005-04-06,81.15000153
2005-04-07,79.27999878
2005-04-08,81.40000153
2005-04-11,78.19999695
2005-04-12,75.94000244
2005-04-13,75.58999634
2005-04-14,74.41999817
2005-04-15,83.83999634
2005-04-18,83.83999634
2005-04-19,84.11000061
2005-04-20,84
2005-04-21,85.80999756
2005-04-22,84.18000031
2005-04-25,78.55000305
2005-04-26,79.19999695
2005-04-27,79.12000275
2005-04-28,78.25
2005-04-29,82.52999878
2005-05-02,82.30000305
2005-05-03,81.5
2005-05-04,86.90000153
2005-05-05,82.98000336
2005-05-06,78.40000153
2005-05-09,78.69999695
2005-05-10,78.90000153
2005-05-11,83
2005-05-12,82.16999817
2005-05-13,87.09999847
2005-05-16,88.5
2005-05-17,84.69999695
2005-05-18,81.22000122
2005-05-19,77.19000244
2005-05-20,76.59999847
2005-05-23,73.86000061
2005-05-24,73.81999969
2005-05-25,74.05999756
2005-05-26,72.59999847
2005-05-27,73.75
2005-05-31,75
2005-06-01,79.12999725
2005-06-02,80.76000214
2005-06-03,78.90000153
2005-06-06,78.44000244
2005-06-07,77.86000061
2005-06-08,82.95999908
2005-06-09,80.86000061
2005-06-10,82.52999878
2005-06-13,80.52999878
2005-06-14,80.16999817
2005-06-15,75.23999786
2005-06-16,73.40000153
2005-06-17,72.40000153
2005-06-20,72.19999695
2005-06-21,73.5
2005-06-22,77.18000031
2005-06-23,76.51000214
2005-06-24,76
2005-06-27,74.5
2005-06-28,75.69999695
2005-06-29,76.79000092
2005-06-30,75.59999847
2005-07-01,78.84999847
2005-07-05,78.34999847
2005-07-06,86.29000092
2005-07-07,87.84999847
2005-07-08,80.12000275
2005-07-11,82.93000031
2005-07-12,81.08000183
2005-07-13,81.48999786
2005-07-14,76.47000122
2005-07-15,77.5
2005-07-18,76.62000275
2005-07-19,77.41999817
2005-07-20,74.16000366
2005-07-21,78.5
2005-07-22,75.54000092
2005-07-25,75.76999664
2005-07-26,74.06999969
2005-07-27,73.77999878
2005-07-28,72.51000214
2005-07-29,74.80000305
2005-08-01,76.51999664
2005-08-02,76.80000305
2005-08-03,78.19000244
2005-08-04,77.59999847
2005-08-05,75.97000122
2005-08-08,75.19000244
2005-08-09,72.62999725
2005-08-10,72.97000122
2005-08-11,72.25
2005-08-12,74.01000214
2005-08-15,73.52999878
2005-08-16,73.84999847
2005-08-17,73.30000305
2005-08-18,72.41999817
2005-08-19,73.30000305
2005-08-22,71.69999695
2005-08-23,71.36000061
2005-08-24,71.5
2005-08-25,72.16000366
2005-08-26,73.62999725
2005-08-29,72.22000122
2005-08-30,75
2005-08-31,78.19999695
2005-09-01,85.06999969
2005-09-02,80.66000366
2005-09-06,76.58000183
2005-09-07,80.30000305
2005-09-08,80.33000183
2005-09-09,79.91000366
2005-09-12,78.20999908
2005-09-13,78.88999939
2005-09-14,77.94000244
2005-09-15,79.5
2005-09-16,82.5
2005-09-19,82.40000153
2005-09-20,77.52999878
2005-09-21,77.30000305
2005-09-22,77.91999817
2005-09-23,78.16999817
2005-09-26,78.13999939
2005-09-27,75.90000153
2005-09-28,75.45999908
2005-09-29,75.95999908
2005-09-30,76.70999908
2005-10-03,80.30000305
2005-10-04,77.87000275
2005-10-05,81.65000153
2005-10-06,80.27999878
2005-10-07,77.48000336
2005-10-11,77.54000092
2005-10-12,77.59999847
2005-10-13,80
2005-10-14,80.69999695
2005-10-17,81.09999847
2005-10-18,80.09999847
2005-10-19,80.08999634
2005-10-20,79.09999847
2005-10-21,78.40000153
2005-10-24,78
2005-10-25,77.01999664
2005-10-26,82.09999847
2005-10-27,80.69999695
2005-10-28,80.19999695
2005-10-31,80.08000183
2005-11-01,77.95999908
2005-11-02,82.5
2005-11-03,83.40000153
2005-11-04,76.5
2005-11-07,76.5
2005-11-08,78.19999695
2005-11-09,80.5
2005-11-10,79.87999725
2005-11-14,80.90000153
2005-11-15,80.30000305
2005-11-16,79.08999634
2005-11-17,78.83000183
2005-11-18,76.51000214
2005-11-21,73.09999847
2005-11-22,73.09999847
2005-11-23,73.30999756
2005-11-25,72.05999756
2005-11-28,72.12999725
2005-11-29,73.98999786
2005-11-30,73.5
2005-12-01,73.5
2005-12-02,69.38999939
2005-12-05,67.69999695
2005-12-06,67.30000305
2005-12-07,71.44000244
2005-12-08,70.59999847
2005-12-09,71.88999939
2005-12-12,72.19999695
2005-12-13,68.36000061
2005-12-14,70.91999817
2005-12-15,71.19999695
2005-12-16,70.26999664
2005-12-19,67.69999695
2005-12-20,66.30999756
2005-12-21,66.40000153
2005-12-22,66.5
2005-12-23,67.88999939
2005-12-27,68.43000031
2005-12-28,70.26000214
2005-12-29,71.23000336
2005-12-30,72.08999634
2006-01-03,73.29000092
2006-01-04,74.69000244
2006-01-05,72.86000061
2006-01-06,69.12000275
2006-01-09,64.90000153
2006-01-10,65.51000214
2006-01-11,64.5
2006-01-12,64.90000153
2006-01-13,64.90000153
2006-01-17,63.5
2006-01-18,66.55000305
2006-01-19,66.23999786
2006-01-20,66.19999695
2006-01-23,67.72000122
2006-01-24,67.5
2006-01-25,72.19999695
2006-01-26,74.91000366
2006-01-27,73.69999695
2006-01-30,75.65000153
2006-01-31,73.69999695
2006-02-01,72.80000305
2006-02-02,72.13999939
2006-02-03,68.73999786
2006-02-06,67.30000305
2006-02-07,68.04000092
2006-02-08,70
2006-02-09,71.40000153
2006-02-10,72.40000153
2006-02-13,71.13999939
2006-02-14,71.40000153
2006-02-15,67
2006-02-16,62.5
2006-02-17,62.52999878
2006-02-21,60.40000153
2006-02-22,57.5
2006-02-23,57.79999924
2006-02-24,55.24000168
2006-02-27,56.22000122
2006-02-28,56.86000061
2006-03-01,58.31000137
2006-03-02,62.65999985
2006-03-03,63.11000061
2006-03-06,66.30999756
2006-03-07,68.5
2006-03-08,69.5
2006-03-09,66.59999847
2006-03-10,62.5
2006-03-13,63.20000076
2006-03-14,64.40000153
2006-03-15,63.36000061
2006-03-16,65.43000031
2006-03-17,64.51000214
2006-03-20,63.20000076
2006-03-21,64.59999847
2006-03-22,63.20000076
2006-03-23,64.20999908
2006-03-24,65.69999695
2006-03-27,64
2006-03-28,62.5
2006-03-29,65.97000122
2006-03-30,69.90000153
2006-03-31,68.59999847
2006-04-03,68.59999847
2006-04-04,67
2006-04-05,68.30000305
2006-04-06,68.59999847
2006-04-07,70.80000305
2006-04-10,67.76999664
2006-04-11,69.80000305
2006-04-12,69.40000153
2006-04-13,71.69999695
2006-04-17,69.69999695
2006-04-18,68.83000183
2006-04-19,67.94999695
2006-04-20,66.5
2006-04-21,66
2006-04-24,64.40000153
2006-04-25,67.09999847
2006-04-26,66.80000305
2006-04-27,65.09999847
2006-04-28,63
2006-05-01,63.90000153
2006-05-02,66.09999847
2006-05-03,70.59999847
2006-05-04,69.09999847
2006-05-05,65.59999847
2006-05-08,64.5
2006-05-09,65.09999847
2006-05-10,63.20000076
2006-05-11,63.79999924
2006-05-12,65.80000305
2006-05-15,65.80000305
2006-05-16,64.40000153
2006-05-17,65.19999695
2006-05-18,65.19999695
2006-05-19,68.80000305
2006-05-22,71.09999847
2006-05-23,68.30000305
2006-05-24,71.90000153
2006-05-25,68.69999695
2006-05-26,67.09999847
2006-05-30,66
2006-05-31,67.09999847
2006-06-01,66.5
2006-06-02,65.5
2006-06-05,64.30000305
2006-06-06,64
2006-06-07,66.40000153
2006-06-08,67.09999847
2006-06-09,66.09999847
2006-06-12,64.30000305
2006-06-13,64.59999847
2006-06-14,64.30000305
2006-06-15,64.19999695
2006-06-16,65.40000153
2006-06-19,66.30000305
2006-06-20,66.80000305
2006-06-21,67
2006-06-22,69.30000305
2006-06-23,70.69999695
2006-06-26,69
2006-06-27,67.5
2006-06-28,67.19999695
2006-06-29,65.09999847
2006-06-30,65.5
2006-07-03,65.5
2006-07-05,67.59999847
2006-07-06,66.90000153
2006-07-07,64
2006-07-10,65
2006-07-11,64.30000305
2006-07-12,64.90000153
2006-07-13,68
2006-07-14,68.90000153
2006-07-17,69.5
2006-07-18,69.80000305
2006-07-19,66.09999847
2006-07-20,66.40000153
2006-07-21,66.09999847
2006-07-24,64.90000153
2006-07-25,63.70000076
2006-07-26,63.70000076
2006-07-27,63.59999847
2006-07-28,63.70000076
2006-07-31,63.40000153
2006-08-01,61.79999924
2006-08-02,66.19999695
2006-08-03,66.09999847
2006-08-04,62.5
2006-08-07,61.59999847
2006-08-08,59.20000076
2006-08-09,58.40000153
2006-08-10,60.70000076
2006-08-11,58.79999924
2006-08-14,58
2006-08-15,59.40000153
2006-08-16,59.90000153
2006-08-17,59.90000153
2006-08-18,59.29999924
2006-08-21,58
2006-08-22,59.59999847
2006-08-23,59.40000153
2006-08-24,58.70000076
2006-08-25,58.29999924
2006-08-28,57.09999847
2006-08-29,57.70000076
2006-08-30,58.09999847
2006-08-31,59.79999924
2006-09-01,56.70000076
2006-09-05,55.09999847
2006-09-06,57.40000153
2006-09-07,55.79999924
2006-09-08,56.40000153
2006-09-11,56.29999924
2006-09-12,56.90000153
2006-09-13,57.5
2006-09-14,57.5
2006-09-15,55.90000153
2006-09-18,56.20000076
2006-09-19,56.20000076
2006-09-20,55
2006-09-21,59.5
2006-09-22,69.5
2006-09-25,70.19999695
2006-09-26,66.69999695
2006-09-27,65.80000305
2006-09-28,63.5
2006-09-29,63.09999847
2006-10-02,62.59999847
2006-10-03,61
2006-10-04,66.30000305
2006-10-05,66
2006-10-06,63.70000076
2006-10-10,63.09999847
2006-10-11,62
2006-10-12,60.70000076
2006-10-13,60.29999924
2006-10-16,59.09999847
2006-10-17,61.09999847
2006-10-18,59.09999847
2006-10-19,58.40000153
2006-10-20,56.59999847
2006-10-23,58.59999847
2006-10-24,57.70000076
2006-10-25,57.09999847
2006-10-26,58.29999924
2006-10-27,59.5
2006-10-30,58.5
2006-10-31,60.90000153
2006-11-01,63.79999924
2006-11-02,63.5
2006-11-03,60.90000153
2006-11-06,58.90000153
2006-11-07,60.90000153
2006-11-08,63.5
2006-11-09,62
2006-11-10,63.5
2006-11-13,65.09999847
2006-11-14,66.30000305
2006-11-15,66.19999695
2006-11-16,64.5
2006-11-17,65
2006-11-20,63.59999847
2006-11-21,62.70000076
2006-11-22,62.90000153
2006-11-24,63
2006-11-27,65.09999847
2006-11-28,67.09999847
2006-11-29,66.90000153
2006-11-30,68.5
2006-12-01,72.25
2006-12-04,70.09999847
2006-12-05,71.59999847
2006-12-06,75
2006-12-07,75.59999847
2006-12-08,71.09999847
2006-12-11,68.30000305
2006-12-12,64.69999695
2006-12-13,65.19999695
2006-12-14,64.5
2006-12-15,64.25
2006-12-18,62.70000076
2006-12-19,63.40000153
2006-12-20,61.5
2006-12-21,61.79999924
2006-12-22,65.30000305
2006-12-26,64.59999847
2006-12-27,65.09999847
2006-12-28,65.90000153
2006-12-29,66.80000305
2007-01-03,70.90000153
2007-01-04,72
2007-01-05,67.40000153
2007-01-08,64.30000305
2007-01-09,61.79999924
2007-01-10,62.20000076
2007-01-11,63
2007-01-12,61.20000076
2007-01-16,60.90000153
2007-01-17,60.09999847
2007-01-18,58
2007-01-19,57.20000076
2007-01-22,57.20000076
2007-01-23,57.20000076
2007-01-24,57.5
2007-01-25,60.75
2007-01-26,60.29999924
2007-01-29,60
2007-01-30,61.90000153
2007-01-31,61.59999847
2007-02-01,61.29999924
2007-02-02,56.09999847
2007-02-05,54.90000153
2007-02-06,56.29999924
2007-02-07,60.5
2007-02-08,58.90000153
2007-02-09,60.09999847
2007-02-12,60
2007-02-13,59.79999924
2007-02-14,59.79999924
2007-02-15,61.09999847
2007-02-16,60.70000076
2007-02-20,60.90000153
2007-02-21,57.79999924
2007-02-22,57.5
2007-02-23,57.79999924
2007-02-26,61.59999847
2007-02-27,70.30000305
2007-02-28,69.80000305
2007-03-01,72.90000153
2007-03-02,76.69999695
2007-03-05,74.5
2007-03-06,67.09999847
2007-03-07,71.30000305
2007-03-08,69.80000305
2007-03-09,63.59999847
2007-03-12,65.30000305
2007-03-13,72.19999695
2007-03-14,69.69999695
2007-03-15,67.90000153
2007-03-16,67
2007-03-19,66
2007-03-20,66
2007-03-21,66.19999695
2007-03-22,67.19999695
2007-03-23,68.69999695
2007-03-26,68.19999695
2007-03-27,69.69999695
2007-03-28,69.90000153
2007-03-29,65.90000153
2007-03-30,67.90000153
2007-04-02,65.90000153
2007-04-03,63.79999924
2007-04-04,66.09999847
2007-04-05,64
2007-04-09,58.29999924
2007-04-10,60.20000076
2007-04-11,58.70000076
2007-04-12,57.90000153
2007-04-13,57.79999924
2007-04-16,58.70000076
2007-04-17,59.29999924
2007-04-18,59.20000076
2007-04-19,59.40000153
