time,close
1998-07-17,1193.75
1998-07-20,1193.5
1998-07-21,1172.75
1998-07-22,1172
1998-07-23,1147.5
1998-07-24,1147.5
1998-07-27,1153.25
1998-07-28,1135.5
1998-07-29,1129.25
1998-07-30,1146
1998-07-31,1123
1998-08-03,1117.5
1998-08-04,1074
1998-08-05,1088.5
1998-08-06,1092.5
1998-08-07,1094.75
1998-08-10,1088.5
1998-08-11,1071
1998-08-12,1090.5
1998-08-13,1075.75
1998-08-14,1062.25
1998-08-17,1084.5
1998-08-18,1106
1998-08-19,1102.75
1998-08-20,1094.5
1998-08-21,1086.75
1998-08-24,1093.25
1998-08-25,1095.5
1998-08-26,1087.75
1998-08-27,1036
1998-08-28,1031
1998-08-31,954
1998-09-01,999.5
1998-09-02,990.75
1998-09-03,985.5
1998-09-04,976
1998-09-08,1027.5
1998-09-09,1003
1998-09-10,969.5
1998-09-11,1013.25
1998-09-14,1030.25
1998-09-15,1046.5
1998-09-16,1058.25
1998-09-17,1029.5
1998-09-18,1031
1998-09-21,1030.5
1998-09-22,1039.5
1998-09-23,1077.75
1998-09-24,1053.75
1998-09-25,1051
1998-09-28,1063.25
1998-09-29,1057.5
1998-09-30,1026
1998-10-01,994.75
1998-10-02,1013
1998-10-05,994.5
1998-10-06,994.25
1998-10-07,979
1998-10-08,969.25
1998-10-09,991.5
1998-10-12,1005.25
1998-10-13,1003
1998-10-14,1010.75
1998-10-15,1064
1998-10-16,1066.25
1998-10-19,1069.5
1998-10-20,1074
1998-10-21,1072.75
1998-10-22,1086.75
1998-10-23,1074
1998-10-26,1080.5
1998-10-27,1074.5
1998-10-28,1071
1998-10-29,1096.5
1998-10-30,1105.25
1998-11-02,1121.25
1998-11-03,1114
1998-11-04,1124.5
1998-11-05,1140.75
1998-11-06,1148
1998-11-09,1136.5
1998-11-10,1129
1998-11-11,1126.25
1998-11-12,1123.75
1998-11-13,1133.25
1998-11-16,1142.25
1998-11-17,1143.5
1998-11-18,1150
1998-11-19,1158.75
1998-11-20,1167.5
1998-11-23,1194
1998-11-24,1186.75
1998-11-25,1186
1998-11-27,1194.25
1998-11-30,1162.5
1998-12-01,1174.25
1998-12-02,1172.25
1998-12-03,1153
1998-12-04,1180.25
1998-12-07,1187.5
1998-12-08,1181.5
1998-12-09,1184.5
1998-12-10,1166.5
1998-12-11,1163.5
1998-12-14,1136.5
1998-12-15,1175
1998-12-16,1174.75
1998-12-17,1192.25
1998-12-18,1197.25
1998-12-21,1214.5
1998-12-22,1216
1998-12-23,1242.5
1998-12-24,1239.5
1998-12-28,1233.5
1998-12-29,1254.5
1998-12-30,1242
1998-12-31,1245.5
1999-01-04,1241
1999-01-05,1253.25
1999-01-06,1280.25
1999-01-07,1277.75
1999-01-08,1288
1999-01-11,1273.75
1999-01-12,1252.5
1999-01-13,1240.25
1999-01-14,1219.5
1999-01-15,1247
1999-01-19,1260.5
1999-01-20,1267.5
1999-01-21,1234.75
1999-01-22,1232.5
1999-01-25,1243.5
1999-01-26,1265.25
1999-01-27,1254.25
1999-01-28,1266.5
1999-01-29,1281.25
1999-02-01,1274.75
1999-02-02,1264.75
1999-02-03,1278.75
1999-02-04,1257.5
1999-02-05,1243.75
1999-02-08,1247.5
1999-02-09,1218
1999-02-10,1225.75
1999-02-11,1262
1999-02-12,1237.75
1999-02-16,1240
1999-02-17,1229
1999-02-18,1239
1999-02-19,1244
1999-02-22,1274.25
1999-02-23,1275.75
1999-02-24,1253
1999-02-25,1241.5
1999-02-26,1235.75
1999-03-01,1239.25
1999-03-02,1228
1999-03-03,1233.5
1999-03-04,1250.25
1999-03-05,1279.5
1999-03-08,1284.5
1999-03-09,1279
1999-03-10,1289
1999-03-11,1304.5
1999-03-12,1291.2
1999-03-15,1318.75
1999-03-16,1318.5
1999-03-17,1311.5
1999-03-18,1331.25
1999-03-19,1307.75
1999-03-22,1312
1999-03-23,1271.75
1999-03-24,1280
1999-03-25,1303.5
1999-03-26,1296.5
1999-03-29,1316.75
1999-03-30,1314.75
1999-03-31,1294
1999-04-01,1303.75
1999-04-05,1332
1999-04-06,1331.75
1999-04-07,1337
1999-04-08,1354.25
1999-04-09,1358.25
1999-04-12,1371
1999-04-13,1358
1999-04-14,1340.25
1999-04-15,1332.5
1999-04-16,1323
1999-04-19,1300.25
1999-04-20,1314.25
1999-04-21,1355.25
1999-04-22,1366.5
1999-04-23,1365
1999-04-26,1369.25
1999-04-27,1374.75
1999-04-28,1357.5
1999-04-29,1351
1999-04-30,1337.75
1999-05-03,1359.75
1999-05-04,1341
1999-05-05,1351
1999-05-06,1342
1999-05-07,1351.25
1999-05-10,1346.5
1999-05-11,1359.5
1999-05-12,1369.5
1999-05-13,1374
1999-05-14,1339.25
1999-05-17,1339.75
1999-05-18,1341.75
1999-05-19,1349.75
1999-05-20,1343.75
1999-05-21,1334.75
1999-05-24,1311.75
1999-05-25,1285.25
1999-05-26,1305.25
1999-05-27,1285.25
1999-05-28,1296.75
1999-06-01,1296
1999-06-02,1296
1999-06-03,1304.75
1999-06-04,1329.5
1999-06-07,1332
1999-06-08,1320.25
1999-06-09,1318.5
1999-06-10,1306.5
1999-06-11,1294.5
1999-06-14,1295.5
1999-06-15,1318.25
1999-06-16,1343
1999-06-17,1355.75
1999-06-18,1356.75
1999-06-21,1360
1999-06-22,1349.75
1999-06-23,1342
1999-06-24,1333.25
1999-06-25,1329.5
1999-06-28,1344
1999-06-29,1357.25
1999-06-30,1381.5
1999-07-01,1392.5
1999-07-02,1401.25
1999-07-06,1411.25
1999-07-07,1399.75
1999-07-08,1405
1999-07-09,1411
1999-07-12,1408.75
1999-07-13,1399.25
1999-07-14,1406.5
1999-07-15,1419.75
1999-07-16,1426
1999-07-19,1414
1999-07-20,1388.5
1999-07-21,1383.5
1999-07-22,1367.75
1999-07-23,1361
1999-07-26,1359
1999-07-27,1372.5
1999-07-28,1373
1999-07-29,1345.25
1999-07-30,1339.5
1999-08-02,1345.5
1999-08-03,1326.25
1999-08-04,1325.75
1999-08-05,1316.5
1999-08-06,1306
1999-08-09,1308.75
1999-08-10,1280
1999-08-11,1301.75
1999-08-12,1308.75
1999-08-13,1331.5
1999-08-16,1329
1999-08-17,1339.25
1999-08-18,1334.5
1999-08-19,1327.25
1999-08-20,1338.5
1999-08-23,1355.75
1999-08-24,1371.5
1999-08-25,1383.5
1999-08-26,1367.75
1999-08-27,1351.5
1999-08-30,1326.25
1999-08-31,1319.75
1999-09-01,1334
1999-09-02,1320
1999-09-03,1363.25
1999-09-07,1352.25
1999-09-08,1346
1999-09-09,1345
1999-09-10,1352.5
1999-09-13,1346.5
1999-09-14,1353
1999-09-15,1331.25
1999-09-16,1334.25
1999-09-17,1351.5
1999-09-20,1348.5
1999-09-21,1321.25
1999-09-22,1321.25
1999-09-23,1291.25
1999-09-24,1289.25
1999-09-27,1297
1999-09-28,1294.75
1999-09-29,1280
1999-09-30,1297.75
1999-10-01,1294
1999-10-04,1318.75
1999-10-05,1315.5
1999-10-06,1334.5
1999-10-07,1328.5
1999-10-08,1346.75
1999-10-11,1345.75
1999-10-12,1326
1999-10-13,1289.5
1999-10-14,1290.25
1999-10-15,1256.5
1999-10-18,1265.5
1999-10-19,1274.75
1999-10-20,1292.25
1999-10-21,1296
1999-10-22,1306.5
1999-10-25,1301.25
1999-10-26,1285
1999-10-27,1306
1999-10-28,1350.5
1999-10-29,1376.25
1999-11-01,1362.25
1999-11-02,1352.25
1999-11-03,1360.5
1999-11-04,1369.25
1999-11-05,1384
1999-11-08,1384
1999-11-09,1371.25
1999-11-10,1380.5
1999-11-11,1387.75
1999-11-12,1402.75
1999-11-15,1403.25
1999-11-16,1431.25
1999-11-17,1417.75
1999-11-18,1428.5
1999-11-19,1428
1999-11-22,1426.75
1999-11-23,1412.25
1999-11-24,1421.25
1999-11-26,1414.75
1999-11-29,1411
1999-11-30,1391.75
1999-12-01,1402.75
1999-12-02,1412
1999-12-03,1437.75
1999-12-06,1426
1999-12-07,1414.75
1999-12-08,1405
1999-12-09,1411
1999-12-10,1416.75
1999-12-13,1417
1999-12-14,1424.75
1999-12-15,1428.5
1999-12-16,1437.75
1999-12-17,1444.25
1999-12-20,1435.25
1999-12-21,1454.5
1999-12-22,1458.25
1999-12-23,1480.25
1999-12-27,1478.5
1999-12-28,1478.25
1999-12-29,1483
1999-12-30,1480.75
1999-12-31,1485
2000-01-03,1466.75
2000-01-04,1411.5
2000-01-05,1413
2000-01-06,1404.75
2000-01-07,1459.75
2000-01-10,1474.25
2000-01-11,1454
2000-01-12,1441.5
2000-01-13,1459
2000-01-14,1478.5
2000-01-18,1469.25
2000-01-19,1472.5
2000-01-20,1456.25
2000-01-21,1454.25
2000-01-24,1412.75
2000-01-25,1419
2000-01-26,1416
2000-01-27,1410.75
2000-01-28,1367
2000-01-31,1400.75
2000-02-01,1416.75
2000-02-02,1414.25
2000-02-03,1435.75
2000-02-04,1431.25
2000-02-07,1427
2000-02-08,1445.75
2000-02-09,1418.5
2000-02-10,1418.5
2000-02-11,1396
2000-02-14,1398.25
2000-02-15,1409.25
2000-02-16,1392.75
2000-02-17,1385.5
2000-02-18,1354
2000-02-22,1348.5
2000-02-23,1364
2000-02-24,1355.5
2000-02-25,1337.75
2000-02-28,1348.5
2000-02-29,1372
2000-03-01,1384.5
2000-03-02,1385
2000-03-03,1410.5
2000-03-06,1395
2000-03-07,1351.75
2000-03-08,1366
2000-03-09,1404
2000-03-10,1399
2000-03-13,1383.75
2000-03-14,1380.5
2000-03-15,1412.5
2000-03-16,1479.5
2000-03-17,1488.5
2000-03-20,1478
2000-03-21,1507.75
2000-03-22,1518
2000-03-23,1544
2000-03-24,1555.5
2000-03-27,1539
2000-03-28,1529.25
2000-03-29,1530
2000-03-30,1504.5
2000-03-31,1517.5
2000-04-03,1528.5
2000-04-04,1518.25
2000-04-05,1504.75
2000-04-06,1516.5
2000-04-07,1529.5
2000-04-10,1521.5
2000-04-11,1517.75
2000-04-12,1476
2000-04-13,1454.25
2000-04-14,1367.5
2000-04-17,1412.75
2000-04-18,1452.75
2000-04-19,1440.25
2000-04-20,1447.25
2000-04-24,1437
2000-04-25,1489.25
2000-04-26,1475.5
2000-04-27,1467.25
2000-04-28,1460
2000-05-01,1477
2000-05-02,1451.5
2000-05-03,1422.5
2000-05-04,1423.25
2000-05-05,1439
2000-05-08,1430
2000-05-09,1419.75
2000-05-10,1387.75
2000-05-11,1415
2000-05-12,1430.75
2000-05-15,1457.75
2000-05-16,1471.75
2000-05-17,1456.75
2000-05-18,1442
2000-05-19,1415
2000-05-22,1404.5
2000-05-23,1382.5
2000-05-24,1401.75
2000-05-25,1389
2000-05-26,1381.25
2000-05-30,1427.25
2000-05-31,1422.25
2000-06-01,1451.5
2000-06-02,1475.5
2000-06-05,1470.5
2000-06-06,1463
2000-06-07,1472
2000-06-08,1467
2000-06-09,1462
2000-06-12,1446.75
2000-06-13,1494.5
2000-06-14,1498
2000-06-15,1498.25
2000-06-16,1488
2000-06-19,1504.5
2000-06-20,1498.75
2000-06-21,1498.5
2000-06-22,1476.25
2000-06-23,1463.5
2000-06-26,1479
2000-06-27,1471
2000-06-28,1471.25
2000-06-29,1458
2000-06-30,1468
2000-07-03,1490.5
2000-07-05,1463.25
2000-07-06,1473.75
2000-07-07,1494.75
2000-07-10,1491.75
2000-07-11,1494.75
2000-07-12,1505.75
2000-07-13,1509.5
2000-07-14,1524
2000-07-17,1522
2000-07-18,1511.5
2000-07-19,1500.25
2000-07-20,1516.25
2000-07-21,1489.75
2000-07-24,1481.5
2000-07-25,1484.5
2000-07-26,1470
2000-07-27,1463.75
2000-07-28,1432
2000-07-31,1439
2000-08-01,1447.5
2000-08-02,1452.5
2000-08-03,1462
2000-08-04,1471.75
2000-08-07,1486.25
2000-08-08,1491.75
2000-08-09,1481
2000-08-10,1474.25
2000-08-11,1478.5
2000-08-14,1498
2000-08-15,1494.75
2000-08-16,1491.5
2000-08-17,1503.5
2000-08-18,1500.75
2000-08-21,1506.75
2000-08-22,1507.25
2000-08-23,1510.25
2000-08-24,1515.25
2000-08-25,1513.5
2000-08-28,1518.75
2000-08-29,1518.25
2000-08-30,1503.5
2000-08-31,1521.25
2000-09-01,1523.25
2000-09-05,1512.25
2000-09-06,1494.25
2000-09-07,1507.25
2000-09-08,1496.75
2000-09-11,1490
2000-09-12,1504.25
2000-09-13,1507.5
2000-09-14,1503
2000-09-15,1483.75
2000-09-18,1467.5
2000-09-19,1478.5
2000-09-20,1469.5
2000-09-21,1469.5
2000-09-22,1468.5
2000-09-25,1461
2000-09-26,1443
2000-09-27,1446.75
2000-09-28,1476
2000-09-29,1454
2000-10-02,1456.25
2000-10-03,1441.5
2000-10-04,1450.25
2000-10-05,1456
2000-10-06,1426.25
2000-10-09,1416.5
2000-10-10,1391
2000-10-11,1378.5
2000-10-12,1344
2000-10-13,1386.25
2000-10-16,1392
2000-10-17,1359.75
2000-10-18,1353.75
2000-10-19,1401.75
2000-10-20,1411
2000-10-23,1417
2000-10-24,1404.25
2000-10-25,1374
2000-10-26,1371
2000-10-27,1401
2000-10-30,1411.25
2000-10-31,1440.75
2000-11-01,1432.5
2000-11-02,1435
2000-11-03,1436.75
2000-11-06,1445.5
2000-11-07,1444
2000-11-08,1412
2000-11-09,1403.5
2000-11-10,1372.25
2000-11-13,1358.75
2000-11-14,1394
2000-11-15,1397.5
2000-11-16,1379.25
2000-11-17,1370.5
2000-11-20,1347.75
2000-11-21,1356
2000-11-22,1323
2000-11-24,1346.5
2000-11-27,1359
2000-11-28,1338.5
2000-11-29,1335.25
2000-11-30,1321
2000-12-01,1320.75
2000-12-04,1329.5
2000-12-05,1374.25
2000-12-06,1354.5
2000-12-07,1337
2000-12-08,1353.25
2000-12-11,1383
2000-12-12,1399.75
2000-12-13,1377.25
2000-12-14,1358.25
2000-12-15,1325.75
2000-12-18,1346
2000-12-19,1317.75
2000-12-20,1280.25
2000-12-21,1288.5
2000-12-22,1327.25
2000-12-26,1336.5
2000-12-27,1350.5
2000-12-28,1353
2000-12-29,1327
2001-01-02,1300
2001-01-03,1359
2001-01-04,1349
2001-01-05,1304
2001-01-08,1309.5
2001-01-09,1308.75
2001-01-10,1327
2001-01-11,1335
2001-01-12,1330
2001-01-16,1335.25
2001-01-17,1341.5
2001-01-18,1356
2001-01-19,1348.5
2001-01-22,1358
2001-01-23,1366
2001-01-24,1370.25
2001-01-25,1365
2001-01-26,1363.25
2001-01-29,1370
2001-01-30,1382.75
2001-01-31,1373.5
2001-02-01,1382.5
2001-02-02,1353.25
2001-02-05,1362
2001-02-06,1356.25
2001-02-07,1349.5
2001-02-08,1335.25
2001-02-09,1321
2001-02-12,1333.75
2001-02-13,1326
2001-02-14,1319.75
2001-02-15,1333
2001-02-16,1305
2001-02-20,1285.25
2001-02-21,1256.5
2001-02-22,1257.25
2001-02-23,1247.5
2001-02-26,1273.25
2001-02-27,1264
2001-02-28,1242
2001-03-01,1243.5
2001-03-02,1234
2001-03-05,1243.75
2001-03-06,1256.75
2001-03-07,1265.75
2001-03-08,1265.5
2001-03-09,1231.75
2001-03-12,1178
2001-03-13,1209.5
2001-03-14,1181
2001-03-15,1185.25
2001-03-16,1161.5
2001-03-19,1180.5
2001-03-20,1152.5
2001-03-21,1132.75
2001-03-22,1119
2001-03-23,1153.25
2001-03-26,1166.5
2001-03-27,1189.75
2001-03-28,1159.5
2001-03-29,1161.5
2001-03-30,1174
2001-04-02,1149.75
2001-04-03,1108.5
2001-04-04,1112.5
2001-04-05,1155
2001-04-06,1140.5
2001-04-09,1150.25
2001-04-10,1172
2001-04-11,1173.25
2001-04-12,1192.25
2001-04-16,1182
2001-04-17,1195.5
2001-04-18,1246.25
2001-04-19,1258.75
2001-04-20,1251.5
2001-04-23,1226
2001-04-24,1216.5
2001-04-25,1232
2001-04-26,1240.5
2001-04-27,1258
2001-04-30,1254.25
2001-05-01,1272.25
2001-05-02,1271
2001-05-03,1254.25
2001-05-04,1272.75
2001-05-07,1263.5
2001-05-08,1263.5
2001-05-09,1257.75
2001-05-10,1261.5
2001-05-11,1251.75
2001-05-14,1252
2001-05-15,1257.5
2001-05-16,1288.5
2001-05-17,1291.5
2001-05-18,1295.75
2001-05-21,1314.75
2001-05-22,1312.5
2001-05-23,1290.75
2001-05-24,1294.5
2001-05-25,1279.5
2001-05-29,1268.5
2001-05-30,1250.5
2001-05-31,1254.5
2001-06-01,1265
2001-06-04,1269.25
2001-06-05,1284.5
2001-06-06,1273.5
2001-06-07,1277
2001-06-08,1268.75
2001-06-11,1255.25
2001-06-12,1264.25
2001-06-13,1252.5
2001-06-14,1223.5
2001-06-15,1225.75
2001-06-18,1220.25
2001-06-19,1224.5
2001-06-20,1229.5
2001-06-21,1243
2001-06-22,1235
2001-06-25,1223.5
2001-06-26,1220.75
2001-06-27,1219
2001-06-28,1227.25
2001-06-29,1237.75
2001-07-02,1246
2001-07-03,1245.25
2001-07-05,1222.25
2001-07-06,1193.5
2001-07-09,1200.75
2001-07-10,1186.5
2001-07-11,1185.25
2001-07-12,1214.25
2001-07-13,1225
2001-07-16,1210.5
2001-07-17,1220.5
2001-07-18,1212
2001-07-19,1223
2001-07-20,1214.75
2001-07-23,1192
2001-07-24,1178.5
2001-07-25,1191.5
2001-07-26,1205.25
2001-07-27,1210
2001-07-30,1209.75
2001-07-31,1215.25
2001-08-01,1221.5
2001-08-02,1226
2001-08-03,1219.75
2001-08-06,1203
2001-08-07,1207.75
2001-08-08,1185.5
2001-08-09,1187.75
2001-08-10,1191.25
2001-08-13,1192.5
2001-08-14,1192.25
2001-08-15,1181
2001-08-16,1184.75
2001-08-17,1166
2001-08-20,1175.75
2001-08-21,1156.75
2001-08-22,1167.75
2001-08-23,1163
2001-08-24,1187.5
2001-08-27,1180.25
2001-08-28,1163.25
2001-08-29,1152
2001-08-30,1129.5
2001-08-31,1138.5
2001-09-04,1131
2001-09-05,1133
2001-09-06,1103.5
2001-09-07,1083.25
2001-09-10,1095.75
2001-09-11,1095.75
2001-09-17,1039
2001-09-18,1039
2001-09-19,1017.5
2001-09-20,984.25
2001-09-21,973.5
2001-09-24,1007.75
2001-09-25,1018.25
2001-09-26,1014.5
2001-09-27,1022.5
2001-09-28,1043.75
2001-10-01,1043.25
2001-10-02,1055.5
2001-10-03,1074.5
2001-10-04,1075.5
2001-10-05,1071.75
2001-10-08,1065.25
2001-10-09,1060
2001-10-10,1083.25
2001-10-11,1099.75
2001-10-12,1094
2001-10-15,1092.5
2001-10-16,1098.75
2001-10-17,1076
2001-10-18,1073.75
2001-10-19,1072.5
2001-10-22,1093.5
2001-10-23,1088.25
2001-10-24,1085
2001-10-25,1103
2001-10-26,1102
2001-10-29,1073
2001-10-30,1059.25
2001-10-31,1056.25
2001-11-01,1082
2001-11-02,1089.5
2001-11-05,1103.75
2001-11-06,1121
2001-11-07,1119
2001-11-08,1123.5
2001-11-09,1123.5
2001-11-12,1117.25
2001-11-13,1141.75
2001-11-14,1143.5
2001-11-15,1145.25
2001-11-16,1140
2001-11-19,1154
2001-11-20,1144.25
2001-11-21,1137
2001-11-23,1152.75
2001-11-26,1155
2001-11-27,1150.5
2001-11-28,1129.25
2001-11-29,1144.5
2001-11-30,1135.25
2001-12-03,1129.5
2001-12-04,1147.75
2001-12-05,1169
2001-12-06,1168.5
2001-12-07,1160.5
2001-12-10,1138.75
2001-12-11,1136.25
2001-12-12,1137.75
2001-12-13,1115.75
2001-12-14,1126
2001-12-17,1136
2001-12-18,1145.25
2001-12-19,1153.25
2001-12-20,1141.75
2001-12-21,1148.75
2001-12-24,1146.75
2001-12-26,1153
2001-12-27,1159.5
2001-12-28,1159.25
2001-12-31,1149.25
2002-01-02,1154
2002-01-03,1166.75
2002-01-04,1175.25
2002-01-07,1166.75
2002-01-08,1163.5
2002-01-09,1154.5
2002-01-10,1159.5
2002-01-11,1147.75
2002-01-14,1140.5
2002-01-15,1148.5
2002-01-16,1125.75
2002-01-17,1134.5
2002-01-18,1129
2002-01-22,1121.25
2002-01-23,1129
2002-01-24,1133.25
2002-01-25,1133.25
2002-01-28,1135.5
2002-01-29,1100.5
2002-01-30,1115.25
2002-01-31,1130.5
2002-02-01,1123.25
2002-02-04,1095.5
2002-02-05,1089
2002-02-06,1083.25
2002-02-07,1077
2002-02-08,1095.25
2002-02-11,1110
2002-02-12,1107.5
2002-02-13,1118.75
2002-02-14,1116.75
2002-02-15,1104.75
2002-02-18,1104.75
2002-02-19,1083.75
2002-02-20,1101
2002-02-21,1079
2002-02-22,1091.75
2002-02-25,1109.75
2002-02-26,1108
2002-02-27,1111.75
2002-02-28,1107
2002-03-01,1132.75
2002-03-04,1152.25
2002-03-05,1149
2002-03-06,1162.75
2002-03-07,1159.75
2002-03-08,1164
2002-03-11,1166.5
2002-03-12,1169
2002-03-13,1157.25
2002-03-14,1156.25
2002-03-15,1166.75
2002-03-18,1167.25
2002-03-19,1174.25
2002-03-20,1152.25
2002-03-21,1152.75
2002-03-22,1149.75
2002-03-25,1135.5
2002-03-26,1142.5
2002-03-27,1145
2002-03-28,1144.75
2002-04-01,1144.5
2002-04-02,1138.5
2002-04-03,1130.25
2002-04-04,1126
2002-04-05,1125.5
2002-04-08,1128
2002-04-09,1120.5
2002-04-10,1132.25
2002-04-11,1104
2002-04-12,1112
2002-04-15,1104.25
2002-04-16,1129.75
2002-04-17,1128
2002-04-18,1123
2002-04-19,1126.5
2002-04-22,1108.5
2002-04-23,1102.75
2002-04-24,1091.75
2002-04-25,1092.5
2002-04-26,1071.25
2002-04-29,1065
2002-04-30,1076
2002-05-01,1088.25
2002-05-02,1084.75
2002-05-03,1073
2002-05-06,1051.75
2002-05-07,1047.5
2002-05-08,1086
2002-05-09,1074.25
2002-05-10,1054
2002-05-13,1075.5
2002-05-14,1098.25
2002-05-15,1094.25
2002-05-16,1099
2002-05-17,1105.25
2002-05-20,1093.5
2002-05-21,1082.75
2002-05-22,1085
2002-05-23,1096.5
2002-05-24,1082.5
2002-05-27,1085.5
2002-05-28,1076.5
2002-05-29,1068.25
2002-05-30,1065.5
2002-05-31,1064
2002-06-03,1038.5
2002-06-04,1042
2002-06-05,1050.5
2002-06-06,1029.5
2002-06-07,1028.25
2002-06-10,1032.25
2002-06-11,1014
2002-06-12,1020.5
2002-06-13,1010.5
2002-06-14,1009
2002-06-17,1035.25
2002-06-18,1045.25
2002-06-19,1021
2002-06-20,1007.75
2002-06-21,991.5
2002-06-24,996.75
2002-06-25,974.5
2002-06-26,974.75
2002-06-27,991.75
2002-06-28,988
2002-07-01,969
2002-07-02,947.75
2002-07-03,953
2002-07-04,952.5
2002-07-05,991
2002-07-08,978.25
2002-07-09,954.75
2002-07-10,918.75
2002-07-11,927
2002-07-12,916.75
2002-07-15,920.5
2002-07-16,903.25
2002-07-17,904.5
2002-07-18,875.5
2002-07-19,844.5
2002-07-22,819
2002-07-23,796.25
2002-07-24,844.75
2002-07-25,836.5
2002-07-26,852.75
2002-07-29,893.5
2002-07-30,905.5
2002-07-31,908
2002-08-01,883.75
